unit_id,granularity,poem_id,source_poetry_id,poet_id,作者,作者规范,题目,source,line_index,line_length_guess,text,embedding_text,embedding_chars,candidate_ngram,candidate_source
112738,line,9277,9281,132,杜甫,杜甫,梦李白二首,Ethan-do0707/tang_poetry,11,5,何以有羽翼,何以有羽翼,5,有羽翼,leishu_3gram
112744,line,9277,9281,132,杜甫,杜甫,梦李白二首,Ethan-do0707/tang_poetry,17,5,游子久不至,游子久不至,5,久不至,leishu_3gram
112763,line,9278,9282,132,杜甫,杜甫,有怀台州郑十八司户（虔）,Ethan-do0707/tang_poetry,4,5,昔如水上鸥,昔如水上鸥,5,如水上,leishu_3gram
112779,line,9278,9282,132,杜甫,杜甫,有怀台州郑十八司户（虔）,Ethan-do0707/tang_poetry,20,5,平生一杯酒,平生一杯酒,5,一杯酒,leishu_3gram
112787,line,9279,9283,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,4,5,嵇康不得死,嵇康不得死,5,不得死,leishu_3gram
112805,line,9279,9283,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,22,5,不知死与生,不知死与生,5,不知死,leishu_3gram
112845,line,9280,9284,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,12,5,未知所驰逐,未知所驰逐,5,未知所,leishu_3gram
112850,line,9280,9284,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,17,5,膏以明自煎,膏以明自煎,5,膏以明,leishu_3gram
112873,line,9281,9285,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,0,5,天用莫如龙,天用莫如龙,5,天用莫,leishu_3gram
112881,line,9281,9285,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,8,5,地用莫如马,地用莫如马,5,地用莫,leishu_3gram
112883,line,9281,9285,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,10,5,此日千里鸣,此日千里鸣,5,日千里,leishu_3gram
112890,line,9281,9285,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,17,5,未必能达道,未必能达道,5,未必能,leishu_3gram
112899,line,9281,9285,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,26,5,上疏乞骸骨,上疏乞骸骨,5,乞骸骨,leishu_3gram
112901,line,9281,9285,132,杜甫,杜甫,遣兴五首,Ethan-do0707/tang_poetry,28,5,爽气不可致,爽气不可致,5,不可致,leishu_3gram
112957,line,9282,9286,132,杜甫,杜甫,前出塞九首,Ethan-do0707/tang_poetry,44,5,杀人亦有限,杀人亦有限,5,人亦有,leishu_3gram
112981,line,9282,9286,132,杜甫,杜甫,前出塞九首,Ethan-do0707/tang_poetry,68,5,中原有斗争,中原有斗争,5,中原有,leishu_3gram
113011,line,9283,9287,132,杜甫,杜甫,后出塞五首,Ethan-do0707/tang_poetry,26,5,古人重守边,古人重守边,5,古人重,leishu_3gram
113021,line,9283,9287,132,杜甫,杜甫,后出塞五首,Ethan-do0707/tang_poetry,36,5,誓开玄冥北,誓开玄冥北,5,玄冥北,leishu_3gram
113026,line,9283,9287,132,杜甫,杜甫,后出塞五首,Ethan-do0707/tang_poetry,41,5,击鼓吹笙竽,击鼓吹笙竽,5,吹笙竽,leishu_3gram
113033,line,9283,9287,132,杜甫,杜甫,后出塞五首,Ethan-do0707/tang_poetry,48,5,边人不敢议,边人不敢议,5,人不敢,leishu_3gram
113035,line,9283,9287,132,杜甫,杜甫,后出塞五首,Ethan-do0707/tang_poetry,50,5,我本良家子,我本良家子,5,良家子,leishu_3gram
113039,line,9283,9287,132,杜甫,杜甫,后出塞五首,Ethan-do0707/tang_poetry,54,5,跃马二十年,跃马二十年,5,二十年,leishu_3gram
113086,line,9285,9289,132,杜甫,杜甫,万丈潭,Ethan-do0707/tang_poetry,15,5,飞鸟不在外,飞鸟不在外,5,不在外,leishu_3gram
113136,line,9287,9291,132,杜甫,杜甫,发秦州（乾元二年自秦州赴同谷县纪行）,Ethan-do0707/tang_poetry,1,5,生事不自谋,生事不自谋,5,事不自,leishu_3gram
113165,line,9287,9291,132,杜甫,杜甫,发秦州（乾元二年自秦州赴同谷县纪行）,Ethan-do0707/tang_poetry,30,5,大哉乾坤内,大哉乾坤内,5,大哉乾,leishu_3gram
113168,line,9288,9292,132,杜甫,杜甫,赤谷,Ethan-do0707/tang_poetry,1,5,游子有所之,游子有所之,5,子有所,leishu_3gram
113181,line,9288,9292,132,杜甫,杜甫,赤谷,Ethan-do0707/tang_poetry,14,5,常恐死道路,常恐死道路,5,死道路,leishu_3gram
113207,line,9290,9294,132,杜甫,杜甫,盐井（盐井在成州长道县，有盐官故城）,Ethan-do0707/tang_poetry,8,5,君子慎止足,君子慎止足,5,君子慎,leishu_3gram
113215,line,9291,9295,132,杜甫,杜甫,寒硖,Ethan-do0707/tang_poetry,4,5,寒硖不可度,寒硖不可度,5,不可度,leishu_3gram
113343,line,9299,9303,132,杜甫,杜甫,乾元中寓居同谷县，作歌七首,Ethan-do0707/tang_poetry,0,5,有客有客字子美,有客有客字子美,7,有客有,leishu_3gram
113360,line,9299,9303,132,杜甫,杜甫,乾元中寓居同谷县，作歌七首,Ethan-do0707/tang_poetry,17,5,三人各瘦何人强,三人各瘦何人强,7,三人各,leishu_3gram
113370,line,9299,9303,132,杜甫,杜甫,乾元中寓居同谷县，作歌七首,Ethan-do0707/tang_poetry,27,5,十年不见来何时,十年不见来何时,7,十年不,leishu_3gram
113384,line,9299,9303,132,杜甫,杜甫,乾元中寓居同谷县，作歌七首,Ethan-do0707/tang_poetry,41,5,古木巃嵸枝相樛,古木巃嵸枝相樛,7,枝相樛,leishu_3gram
113393,line,9299,9303,132,杜甫,杜甫,乾元中寓居同谷县，作歌七首,Ethan-do0707/tang_poetry,50,5,长安卿相多少年,长安卿相多少年,7,多少年,leishu_3gram
113490,line,9304,9308,132,杜甫,杜甫,飞仙阁,Ethan-do0707/tang_poetry,12,5,浮生有定分,浮生有定分,5,有定分,leishu_3gram
113551,line,9308,9312,132,杜甫,杜甫,桔柏渡（在昭化县）,Ethan-do0707/tang_poetry,9,5,东逝不可要,东逝不可要,5,逝不可,leishu_3gram
113568,line,9309,9313,132,杜甫,杜甫,剑门,Ethan-do0707/tang_poetry,10,5,三皇五帝前,三皇五帝前,5,三皇五,leishu_3gram
113622,line,9311,9315,132,杜甫,杜甫,成都府,Ethan-do0707/tang_poetry,18,5,自古有羁旅,自古有羁旅,5,自古有,leishu_3gram
113639,line,9312,9316,132,杜甫,杜甫,石笋行,Ethan-do0707/tang_poetry,15,7,使人不疑见本根,使人不疑见本根,7,使人不,leishu_3gram
113640,line,9313,9317,132,杜甫,杜甫,石犀行,Ethan-do0707/tang_poetry,0,7,君不见秦时蜀太守,君不见秦时蜀太守,8,蜀太守,leishu_3gram
113641,line,9313,9317,132,杜甫,杜甫,石犀行,Ethan-do0707/tang_poetry,1,7,刻石立作三犀牛,刻石立作三犀牛,7,刻石立,leishu_3gram
113650,line,9313,9317,132,杜甫,杜甫,石犀行,Ethan-do0707/tang_poetry,10,7,先王作法皆正道,先王作法皆正道,7,先王作,leishu_3gram
113657,line,9313,9317,132,杜甫,杜甫,石犀行,Ethan-do0707/tang_poetry,17,7,再平水土犀奔茫,再平水土犀奔茫,7,平水土,leishu_3gram
113660,line,9314,9318,132,杜甫,杜甫,杜鹃行,Ethan-do0707/tang_poetry,2,7,寄巢生子不自啄,寄巢生子不自啄,7,生子不,leishu_3gram
113662,line,9314,9318,132,杜甫,杜甫,杜鹃行,Ethan-do0707/tang_poetry,4,7,虽同君臣有旧礼,虽同君臣有旧礼,7,君臣有,leishu_3gram
113665,line,9314,9318,132,杜甫,杜甫,杜鹃行,Ethan-do0707/tang_poetry,7,7,四月五月偏号呼,四月五月偏号呼,7,月五月,leishu_3gram
113773,line,9319,9323,132,杜甫,杜甫,题李尊师松树障子歌,Ethan-do0707/tang_poetry,8,7,老夫平生好奇古,老夫平生好奇古,7,平生好,leishu_3gram
113822,line,9322,9326,132,杜甫,杜甫,徐卿二子歌,Ethan-do0707/tang_poetry,10,5,丈夫生儿有如此二雏者,丈夫生儿有如此二雏者,10,有如此,leishu_3gram
113832,line,9323,9327,132,杜甫,杜甫,病柏,Ethan-do0707/tang_poetry,8,5,出非不得地,出非不得地,5,非不得,leishu_3gram
113845,line,9324,9328,132,杜甫,杜甫,病橘,Ethan-do0707/tang_poetry,1,5,虽多亦奚为,虽多亦奚为,5,多亦奚,leishu_3gram
113924,line,9329,9333,132,杜甫,杜甫,百忧集行（王筠诗百忧俱集断人肠）,Ethan-do0707/tang_poetry,0,7,忆年十五心尚孩,忆年十五心尚孩,7,年十五,leishu_3gram
113926,line,9329,9333,132,杜甫,杜甫,百忧集行（王筠诗百忧俱集断人肠）,Ethan-do0707/tang_poetry,2,7,庭前八月梨枣熟,庭前八月梨枣熟,7,前八月,leishu_3gram
113934,line,9329,9333,132,杜甫,杜甫,百忧集行（王筠诗百忧俱集断人肠）,Ethan-do0707/tang_poetry,10,7,痴儿未知父子礼,痴儿未知父子礼,7,知父子,leishu_3gram
113937,line,9330,9334,132,杜甫,杜甫,戏作花卿歌,Ethan-do0707/tang_poetry,1,7,学语小儿知姓名,学语小儿知姓名,7,知姓名,leishu_3gram
113947,line,9330,9334,132,杜甫,杜甫,戏作花卿歌,Ethan-do0707/tang_poetry,11,7,天子何不唤取守京都,天子何不唤取守京都,9,子何不,leishu_3gram
113962,line,9331,9335,132,杜甫,杜甫,入奏行，赠西山检察使窦侍御,Ethan-do0707/tang_poetry,17,5,八州刺史思一战,八州刺史思一战,7,州刺史,leishu_3gram
113975,line,9332,9336,132,杜甫,杜甫,楠树为风雨所拔叹,Ethan-do0707/tang_poetry,1,7,故老相传二百年,故老相传二百年,7,二百年,leishu_3gram
113985,line,9332,9336,132,杜甫,杜甫,楠树为风雨所拔叹,Ethan-do0707/tang_poetry,11,7,行人不过听竽籁,行人不过听竽籁,7,行人不,leishu_3gram
114040,line,9335,9339,132,杜甫,杜甫,溪涨,Ethan-do0707/tang_poetry,3,5,水中有行车,水中有行车,5,水中有,leishu_3gram
114053,line,9335,9339,132,杜甫,杜甫,溪涨,Ethan-do0707/tang_poetry,16,5,我游都市间,我游都市间,5,游都市,leishu_3gram
114056,line,9335,9339,132,杜甫,杜甫,溪涨,Ethan-do0707/tang_poetry,19,5,终日思其居,终日思其居,5,思其居,leishu_3gram
114070,line,9336,9340,132,杜甫,杜甫,戏赠友二首,Ethan-do0707/tang_poetry,13,5,何不避雨色,何不避雨色,5,何不避,leishu_3gram
114072,line,9336,9340,132,杜甫,杜甫,戏赠友二首,Ethan-do0707/tang_poetry,15,5,未必不为福,未必不为福,5,未必不,leishu_3gram
114128,line,9339,9343,132,杜甫,杜甫,渔阳,Ethan-do0707/tang_poetry,7,7,今日何须十万兵,今日何须十万兵,7,今日何,leishu_3gram
114141,line,9341,9345,132,杜甫,杜甫,大麦行,Ethan-do0707/tang_poetry,4,7,岂无蜀兵三千人,岂无蜀兵三千人,7,三千人,leishu_3gram
114169,line,9344,9348,132,杜甫,杜甫,述古三首,Ethan-do0707/tang_poetry,8,5,古时君臣合,古时君臣合,5,君臣合,leishu_3gram
114172,line,9344,9348,132,杜甫,杜甫,述古三首,Ethan-do0707/tang_poetry,11,5,进退固其宜,进退固其宜,5,固其宜,leishu_3gram
114183,line,9344,9348,132,杜甫,杜甫,述古三首,Ethan-do0707/tang_poetry,22,5,秦时任商鞅,秦时任商鞅,5,任商鞅,leishu_3gram
114184,line,9344,9348,132,杜甫,杜甫,述古三首,Ethan-do0707/tang_poetry,23,5,法令如牛毛,法令如牛毛,5,如牛毛,leishu_3gram
114185,line,9344,9348,132,杜甫,杜甫,述古三首,Ethan-do0707/tang_poetry,24,5,汉光得天下,汉光得天下,5,得天下,leishu_3gram
114228,line,9346,9350,132,杜甫,杜甫,又观打鱼,Ethan-do0707/tang_poetry,15,7,暴殄天物圣所哀,暴殄天物圣所哀,7,暴殄天,leishu_3gram
114231,line,9347,9351,132,杜甫,杜甫,越王楼歌（太宗子越王贞为绵州刺史，作台于州城西北）,Ethan-do0707/tang_poetry,2,7,孤城西北起高楼,孤城西北起高楼,7,城西北,leishu_3gram
114243,line,9348,9352,132,杜甫,杜甫,海棕行,Ethan-do0707/tang_poetry,6,7,移栽北辰不可得,移栽北辰不可得,7,不可得,leishu_3gram
114254,line,9350,9354,132,杜甫,杜甫,相逢歌赠严二别驾（一作严别驾相逢歌）,Ethan-do0707/tang_poetry,1,5,十步一回首,十步一回首,5,十步一,leishu_3gram
114264,line,9350,9354,132,杜甫,杜甫,相逢歌赠严二别驾（一作严别驾相逢歌）,Ethan-do0707/tang_poetry,11,5,夜如何其初促膝,夜如何其初促膝,7,夜如何,leishu_3gram
114273,line,9350,9354,132,杜甫,杜甫,相逢歌赠严二别驾（一作严别驾相逢歌）,Ethan-do0707/tang_poetry,20,5,垂老遇君未恨晚,垂老遇君未恨晚,7,垂老遇,leishu_3gram
114449,line,9360,9364,132,杜甫,杜甫,通泉县署屋壁后薛少保画鹤,Ethan-do0707/tang_poetry,8,5,万里不以力,万里不以力,5,里不以,leishu_3gram
114472,line,9361,9365,132,杜甫,杜甫,陪王侍御同登东山最高顶宴姚通泉，晚携酒泛江,Ethan-do0707/tang_poetry,11,5,听曲低昂如有求,听曲低昂如有求,7,如有求,leishu_3gram
114532,line,9366,9370,132,杜甫,杜甫,将适吴楚，留别章使君留后，兼幕府诸公，得柳字,Ethan-do0707/tang_poetry,1,5,岁月亦已久,岁月亦已久,5,亦已久,leishu_3gram
114625,line,9369,9373,132,杜甫,杜甫,桃竹杖引，赠章留后（竹兼可为簟，名桃笙）,Ethan-do0707/tang_poetry,14,7,尔之生也甚正直,尔之生也甚正直,7,之生也,leishu_3gram
114627,line,9369,9373,132,杜甫,杜甫,桃竹杖引，赠章留后（竹兼可为簟，名桃笙）,Ethan-do0707/tang_poetry,16,7,使我不得尔之扶持,使我不得尔之扶持,8,使我不,leishu_3gram
114664,line,9371,9375,132,杜甫,杜甫,韦讽录事宅观曹将军画马图,Ethan-do0707/tang_poetry,1,5,神妙独数江都王,神妙独数江都王,7,江都王,leishu_3gram
114694,line,9371,9375,132,杜甫,杜甫,韦讽录事宅观曹将军画马图,Ethan-do0707/tang_poetry,31,5,无复射蛟江水中,无复射蛟江水中,7,江水中,leishu_3gram
114717,line,9373,9377,132,杜甫,杜甫,丹青引，赠曹将军霸,Ethan-do0707/tang_poetry,0,5,将军魏武之子孙,将军魏武之子孙,7,魏武之,leishu_3gram
114723,line,9373,9377,132,杜甫,杜甫,丹青引，赠曹将军霸,Ethan-do0707/tang_poetry,6,5,丹青不知老将至,丹青不知老将至,7,不知老,leishu_3gram
114724,line,9373,9377,132,杜甫,杜甫,丹青引，赠曹将军霸,Ethan-do0707/tang_poetry,7,5,富贵于我如浮云,富贵于我如浮云,7,我如浮,leishu_3gram
114769,line,9374,9378,132,杜甫,杜甫,阆州东楼筵，奉送十一舅往青城县，得昏字,Ethan-do0707/tang_poetry,12,5,今我送舅氏,今我送舅氏,5,我送舅,leishu_3gram
114779,line,9375,9379,132,杜甫,杜甫,严氏溪放歌行（溪在阆州东百馀里）,Ethan-do0707/tang_poetry,2,7,剑南岁月不可度,剑南岁月不可度,7,不可度,leishu_3gram
114831,line,9377,9381,132,杜甫,杜甫,发阆中,Ethan-do0707/tang_poetry,6,7,别家三月一得书,别家三月一得书,7,三月一,leishu_3gram
114845,line,9378,9382,132,杜甫,杜甫,寄韩谏议,Ethan-do0707/tang_poetry,12,7,似闻昨者赤松子,似闻昨者赤松子,7,赤松子,leishu_3gram
114870,line,9379,9383,132,杜甫,杜甫,忆昔二首,Ethan-do0707/tang_poetry,15,7,愿见北地傅介子,愿见北地傅介子,7,傅介子,leishu_3gram
114896,line,9380,9384,132,杜甫,杜甫,冬狩行（时梓州刺史章彝兼侍御史留后东川）,Ethan-do0707/tang_poetry,2,5,夜发猛士三千人,夜发猛士三千人,7,士三千,leishu_3gram
114898,line,9380,9384,132,杜甫,杜甫,冬狩行（时梓州刺史章彝兼侍御史留后东川）,Ethan-do0707/tang_poetry,4,5,禽兽已毙十七八,禽兽已毙十七八,7,十七八,leishu_3gram
114902,line,9380,9384,132,杜甫,杜甫,冬狩行（时梓州刺史章彝兼侍御史留后东川）,Ethan-do0707/tang_poetry,8,5,东西南北百里间,东西南北百里间,7,西南北,leishu_3gram
114905,line,9380,9384,132,杜甫,杜甫,冬狩行（时梓州刺史章彝兼侍御史留后东川）,Ethan-do0707/tang_poetry,11,5,力不能高飞逐走蓬,力不能高飞逐走蓬,8,力不能,leishu_3gram
114912,line,9380,9384,132,杜甫,杜甫,冬狩行（时梓州刺史章彝兼侍御史留后东川）,Ethan-do0707/tang_poetry,18,5,飘然时危一老翁,飘然时危一老翁,7,一老翁,leishu_3gram
114914,line,9380,9384,132,杜甫,杜甫,冬狩行（时梓州刺史章彝兼侍御史留后东川）,Ethan-do0707/tang_poetry,20,5,喜君士卒甚整肃,喜君士卒甚整肃,7,士卒甚,leishu_3gram
114917,line,9380,9384,132,杜甫,杜甫,冬狩行（时梓州刺史章彝兼侍御史留后东川）,Ethan-do0707/tang_poetry,23,5,天子不在咸阳宫,天子不在咸阳宫,7,天子不,leishu_3gram
114926,line,9381,9385,132,杜甫,杜甫,自平,Ethan-do0707/tang_poetry,5,7,世封刺史非时朝,世封刺史非时朝,7,刺史非,leishu_3gram
114929,line,9382,9386,132,杜甫,杜甫,释闷,Ethan-do0707/tang_poetry,0,7,四海十年不解兵,四海十年不解兵,7,十年不,leishu_3gram
114954,line,9383,9387,132,杜甫,杜甫,赠别贺兰铦,Ethan-do0707/tang_poetry,13,5,君思千里莼,君思千里莼,5,思千里,leishu_3gram
114997,line,9386,9390,132,杜甫,杜甫,阆水歌,Ethan-do0707/tang_poetry,0,7,嘉陵江色何所似,嘉陵江色何所似,7,何所似,leishu_3gram
115029,line,9387,9391,132,杜甫,杜甫,草堂,Ethan-do0707/tang_poetry,24,5,唱和作威福,唱和作威福,5,作威福,leishu_3gram
115032,line,9387,9391,132,杜甫,杜甫,草堂,Ethan-do0707/tang_poetry,27,5,背后吹笙竽,背后吹笙竽,5,吹笙竽,leishu_3gram
115108,line,9389,9393,132,杜甫,杜甫,水槛,Ethan-do0707/tang_poetry,15,5,慷慨有馀悲,慷慨有馀悲,5,慷慨有,leishu_3gram
115200,line,9394,9398,132,杜甫,杜甫,太子张舍人遗织成褥段,Ethan-do0707/tang_poetry,11,5,顾我非公卿,顾我非公卿,5,非公卿,leishu_3gram
115303,line,9397,9401,132,杜甫,杜甫,杜鹃,Ethan-do0707/tang_poetry,26,5,身病不能拜,身病不能拜,5,病不能,leishu_3gram
115419,line,9402,9406,132,杜甫,杜甫,赠郑十八贲（云安令）,Ethan-do0707/tang_poetry,0,5,温温士君子,温温士君子,5,士君子,leishu_3gram
115437,line,9402,9406,132,杜甫,杜甫,赠郑十八贲（云安令）,Ethan-do0707/tang_poetry,18,5,古人日以远,古人日以远,5,人日以,leishu_3gram
115452,line,9403,9407,132,杜甫,杜甫,三韵三篇,Ethan-do0707/tang_poetry,5,5,不肯易其身,不肯易其身,5,不肯易,leishu_3gram
115481,line,9406,9410,132,杜甫,杜甫,蚕谷行,Ethan-do0707/tang_poetry,0,5,天下郡国向万城,天下郡国向万城,7,天下郡,leishu_3gram
115536,line,9411,9415,132,杜甫,杜甫,负薪行,Ethan-do0707/tang_poetry,1,7,四十五十无夫家,四十五十无夫家,7,四十五,leishu_3gram
115537,line,9411,9415,132,杜甫,杜甫,负薪行,Ethan-do0707/tang_poetry,2,7,更遭丧乱嫁不售,更遭丧乱嫁不售,7,嫁不售,leishu_3gram
115550,line,9411,9415,132,杜甫,杜甫,负薪行,Ethan-do0707/tang_poetry,15,7,何得此有昭君村,何得此有昭君村,7,何得此,leishu_3gram
115574,line,9413,9417,132,杜甫,杜甫,寄裴施州（裴冕坐李辅国贬施州刺史）,Ethan-do0707/tang_poetry,7,7,汉二千石真分忧,汉二千石真分忧,7,二千石,leishu_3gram
115576,line,9413,9417,132,杜甫,杜甫,寄裴施州（裴冕坐李辅国贬施州刺史）,Ethan-do0707/tang_poetry,9,7,苦寒赠我青羔裘,苦寒赠我青羔裘,7,青羔裘,leishu_3gram
115579,line,9413,9417,132,杜甫,杜甫,寄裴施州（裴冕坐李辅国贬施州刺史）,Ethan-do0707/tang_poetry,12,7,紫衣使者辞复命,紫衣使者辞复命,7,衣使者,leishu_3gram
115598,line,9414,9418,132,杜甫,杜甫,郑典设自施州归,Ethan-do0707/tang_poetry,15,5,不知有主客,不知有主客,5,不知有,leishu_3gram
115645,line,9415,9419,132,杜甫,杜甫,柴门,Ethan-do0707/tang_poetry,12,5,峡门自此始,峡门自此始,5,自此始,leishu_3gram
115705,line,9416,9420,132,杜甫,杜甫,贻华阳柳少府,Ethan-do0707/tang_poetry,30,5,相去四五里,相去四五里,5,四五里,leishu_3gram
115739,line,9417,9421,132,杜甫,杜甫,雷,Ethan-do0707/tang_poetry,24,5,昨宵殷其雷,昨宵殷其雷,5,殷其雷,leishu_3gram
115803,line,9419,9423,132,杜甫,杜甫,七月三日亭午已后较热退晚加小凉稳睡…呈元二十一曹长,Ethan-do0707/tang_poetry,28,5,长鈚逐狡兔,长鈚逐狡兔,5,逐狡兔,leishu_3gram
